"logFC" "logCPM" "PValue" "FDR"
"ENSG00000164134.8" 1.17788872065153 7.04044367127207 0.000316467736344346 0.0142231559666563
"ENSG00000164164.11" 1.82988076808737 6.66652800317424 0.000329131670479887 0.0147402313973017
"ENSG00000165661.11" 0.902680913361121 6.16168556416802 0.000331096311316767 0.0147761894162735
"ENSG00000008083.9" 0.804930294171338 6.78295136995677 0.000345989379601552 0.0153868493676648
"ENSG00000157077.10" -1.37808676040842 4.43286264533693 0.000361602488118545 0.0160251639246682
"ENSG00000253797.2" -1.79676116030373 3.57807420008068 0.000369734083015598 0.0163286382009562
"ENSG00000108021.15" 0.803864593778895 7.89954104922114 0.000380393579600666 0.0167132970298783
"ENSG00000128881.12" 2.96489245874 4.55304960120589 0.000381072107765132 0.0167132970298783
"ENSG00000162413.12" 0.933771014143204 6.08204086597671 0.000383114222924069 0.016732044708256
"ENSG00000162641.14" 1.86186151700699 2.59966891789229 0.000384130596337034 0.016732044708256
"ENSG00000166821.4" 0.859113012269285 6.4310043784031 0.000388053079940301 0.016845212026487
"ENSG00000180185.7" 1.01564095183603 5.55143895642562 0.000400567153920417 0.0173292980636523
"ENSG00000176619.6" 0.945638223900064 7.04438986004906 0.000402189153520348 0.0173404876055095
"ENSG00000197852.8" 1.10290581903394 6.87880609723859 0.000415478071393056 0.0178529242907036
"ENSG00000157800.13" 1.88096191891905 5.15903070522534 0.000418577029195731 0.0179255260415505
"ENSG00000165732.8" 0.778547601777111 8.67223822202192 0.000420423119160745 0.0179441666194816
"ENSG00000138604.5" -1.6072873453346 3.87489366011408 0.000426715499740848 0.0181518208735914
"ENSG00000140526.12" 0.819806253824463 7.80420110157745 0.000428678036174959 0.018174519807031
"ENSG00000052749.9" 0.802901173138406 6.71950840090107 0.000431847602182289 0.0182480719340749
"ENSG00000244242.1" 1.83250592895708 2.7778519307178 0.000440084489440736 0.018534551725817
"ENSG00000103064.9" 0.861677826302603 7.27454270160701 0.000443760084823863 0.0186276716794545
"ENSG00000110583.8" 1.1090121829925 5.23986318292764 0.000445897001402376 0.0186558025027527
"ENSG00000166016.4" 0.863016408242197 6.27387896528254 0.000454729093688406 0.0189629486643371
"ENSG00000109787.8" -0.973466722495271 6.34351903400164 0.000458300736210978 0.01904943484924
"ENSG00000135678.7" -1.91156752614875 2.12428417408429 0.000462203985653727 0.0191490960701295
"ENSG00000175895.3" -0.844701207816877 7.30015525499475 0.000465330231623788 0.019216023428646
"ENSG00000087510.5" 0.794976781173368 8.06386333811579 0.000473121700874576 0.0194741227682914
"ENSG00000013619.9" 1.62706547480056 3.76665450006714 0.000474642507914956 0.0194741227682914
"ENSG00000072849.6" 1.11585022397456 5.16486255460624 0.000488015262407173 0.0199584119696361
"ENSG00000135547.4" 2.17034023855787 1.56154319656761 0.000491372934341456 0.0200181035960865
"ENSG00000144802.7" -1.11964983980733 5.77813577375546 0.000492622566677811 0.0200181035960865
"ENSG00000165806.15" 1.02027820793243 5.58712946471833 0.000499519224272538 0.0202337102341478
"ENSG00000183558.5" -2.5675621966617 5.143151412872 0.000505284097177853 0.0204022489904924
"ENSG00000056972.14" 0.940131179458384 5.96850534970512 0.000508870994925253 0.0204485555217491
"ENSG00000184564.8" -1.6007504670642 3.55718807330337 0.000509646363738853 0.0204485555217491
"ENSG00000186086.12" 1.20451796297425 4.84348045348414 0.00052329426284295 0.0209301249342751
"ENSG00000159147.13" -2.50267149309324 5.19293718269237 0.000565780488243272 0.022558501661336
"ENSG00000101361.10" 0.800524355546331 6.79399379840372 0.000584521167850644 0.0232206520351651
"ENSG00000173041.7" -2.05386627081915 3.76594963311455 0.000586038941999213 0.0232206520351651
"ENSG00000270617.1" -1.97467253195912 1.36785664396256 0.000589711667201306 0.0232936108544516
"ENSG00000156273.11" -1.48589539494446 5.8623177360327 0.00061736293787973 0.0243103381018337
"ENSG00000112578.5" 1.07363818044933 5.56961951359047 0.000637114737075749 0.0250106862372421
"ENSG00000055483.15" 0.803688689457879 6.57717952469889 0.00064824079963643 0.0253691530171561
"ENSG00000178202.8" 1.49080438567708 3.88563177961094 0.000660048059045934 0.0257519977392799
"ENSG00000135549.10" 1.42074612609578 4.0667372328192 0.000685309221148801 0.0266558042317786
"ENSG00000123066.3" 0.762585045998241 8.32963196785948 0.000689391779627061 0.0267328476984042
"ENSG00000142619.4" 1.35691072996107 4.36773050140261 0.000705521717001129 0.0272751693572564
"ENSG00000196372.8" 0.930333338993604 5.87434734039348 0.000713630718643187 0.0275050579103718
"ENSG00000255073.4" 1.98102202113803 1.46349622253232 0.00073618825410048 0.0282887565072629
"ENSG00000145220.9" 1.05251671590633 5.26370542389808 0.000746420087886698 0.0285955334272016
"ENSG00000136379.7" 0.886725962924986 6.09462519292474 0.000752828780974877 0.0287544422378963
"ENSG00000145632.10" -0.771941328767583 6.84202750823338 0.000762991469470226 0.0290553547909934
"ENSG00000136883.8" 1.503705092741 3.72372837954239 0.000780331242467234 0.0296269643968381
"ENSG00000005812.6" -1.28835080282469 7.49837074218872 0.000796796882455953 0.030162081987968
"ENSG00000144369.8" -0.993745927756025 5.46541391910599 0.000805135849737743 0.0303873082279358
"ENSG00000104689.5" 1.32596450132861 4.38178584275614 0.000813384348461147 0.0306077974203471
"ENSG00000259305.1" -1.91339332642712 1.76855275928474 0.000838253316136536 0.0314448669462956
"ENSG00000197321.10" 0.775925699508435 6.61197880301507 0.000840573532647261 0.0314448669462956
"ENSG00000198853.7" 1.15881887355585 4.92894728832372 0.000850825560408266 0.0317153091342551
"ENSG00000139289.9" 0.932036549770471 5.90032678741035 0.000852789977507292 0.0317153091342551
"ENSG00000270181.1" -3.07750059023654 2.64809398302696 0.00087062205932187 0.0322840873834252
"ENSG00000145331.9" -1.70223573379709 3.06925609513919 0.000874700615742647 0.0323410381733451
"ENSG00000155438.7" 0.955672300501701 5.57772266672015 0.000894013536273 0.0329369456883837
"ENSG00000131746.8" 1.91871387722287 1.8305263033852 0.000895996792843836 0.0329369456883837
"ENSG00000135063.13" 1.32977217573679 4.54971398004874 0.000911935021535092 0.0334262292187459
"ENSG00000154914.12" -1.23325552242428 4.68348706138352 0.000949197187840271 0.0346920661843115
"ENSG00000156398.8" 1.55870410039867 3.98603778287811 0.000964688395832692 0.0351572255203324
"ENSG00000132382.10" 0.762056107962342 6.6628652006828 0.000985877729724795 0.0358267966981991
"ENSG00000247626.3" 1.68914483018057 3.94821915491604 0.000994525619229705 0.0360380950170445
"ENSG00000172461.6" -1.23978802256263 6.87140580574547 0.001005487778407 0.0363318154930644
"ENSG00000184731.5" -1.13869276579832 4.93507540092414 0.00101499773271653 0.0365715472023272
"ENSG00000102804.10" -0.78103642715695 7.30640637589504 0.00102557044091238 0.036803517752935
"ENSG00000144290.12" -3.17243473097383 3.0128330676652 0.0010272229579599 0.036803517752935
"ENSG00000179862.5" 1.68670462203114 3.15943567499486 0.00103265771851841 0.0368943076456059
"ENSG00000141905.13" 0.908204554152985 5.97485025284124 0.00103940160724319 0.0370312298109977
"ENSG00000127870.12" -1.5274069355881 5.10534896221319 0.00105721922538807 0.0375608137645556
"ENSG00000099338.18" -2.1060666590201 2.47637137611206 0.00106508093252211 0.0377054696711532
"ENSG00000162735.14" -1.20018042736336 4.68727655017428 0.00107110205686978 0.0377054696711532
"ENSG00000255284.1" -1.84724351265494 1.89743819255696 0.0010711066858111 0.0377054696711532
"ENSG00000058272.11" -1.18512964954187 7.18909362666503 0.00107314883410311 0.0377054696711532
"ENSG00000183742.8" -1.12374663390188 4.98882750261742 0.00107697567259759 0.0377245643072456
"ENSG00000099875.10" -0.857889402264188 6.11666822369273 0.00107962429497896 0.0377245643072456
"ENSG00000092020.6" 1.17709702392602 5.32960613054242 0.0011274978232307 0.0392894378456746
"ENSG00000143228.8" 0.968229353809904 5.44187871017903 0.00113449525021681 0.0394252598019333
"ENSG00000179542.11" 1.70687034104945 2.51943419991322 0.00114417780675149 0.0396533992481532
"ENSG00000135821.12" 1.06930980814453 7.44230320136497 0.00115713570438875 0.0399935027829362
"ENSG00000153113.19" -1.13091979656351 6.43322288828647 0.00118008649859701 0.0406762064380905
"ENSG00000173227.9" 0.766323124771553 6.54870977616475 0.0011842412179611 0.040709092030398
"ENSG00000126106.9" -3.74148194097736 4.00816837524668 0.00119056651514583 0.0408162143022635
"ENSG00000188997.3" 0.955116495407471 5.41435961219787 0.00120642381257112 0.0412486679357313
"ENSG00000134815.14" 0.947705337808745 5.64078188039162 0.00122537406059093 0.0417842699106061
"ENSG00000090447.7" 1.13988912693817 4.81701222946991 0.00124775609050068 0.0423085857980496
"ENSG00000135951.10" 1.6944453108943 3.04359242183096 0.00124777975247976 0.0423085857980496
"ENSG00000251664.2" -2.98350751676262 3.33508483860456 0.00125072948031029 0.0423085857980496
"ENSG00000116774.7" 1.84155043527552 1.91336816768764 0.00128659063791315 0.0434062236700726
"ENSG00000136856.13" 0.917288019938544 5.62251432199834 0.00129247860990131 0.043489511744272
"ENSG00000139675.10" 1.36914253507144 4.25810243676892 0.00130695241798947 0.0438604955261428
"ENSG00000196935.4" 0.952013949081187 5.41524008369516 0.00131131895833771 0.0438912258713087
"ENSG00000108352.7" 1.25120111488771 4.50567738953537 0.00131781704533591 0.0439929527549277
"ENSG00000004478.5" 0.718742771537259 8.57022243015733 0.00136364595612029 0.0454036987327066
"ENSG00000161010.10" 2.27326748849251 4.19799495547383 0.00137559832221621 0.0456820758753734
"ENSG00000146066.2" -1.35833197024951 4.61624273993306 0.00140176427285206 0.0462316442585464
"ENSG00000254122.1" -2.61798328825986 2.16765134173034 0.00140339847920344 0.0462316442585464
"ENSG00000243566.2" 1.21549621422244 4.80944926548746 0.00140474601915035 0.0462316442585464
"ENSG00000140836.10" 0.750163423466585 7.81349945143875 0.00140668655775277 0.0462316442585464
"ENSG00000272962.1" 2.12163630636139 3.7789176994342 0.00141203544571495 0.0462878320465166
"ENSG00000157110.11" 0.88011248634279 6.53810928436151 0.0014305602482857 0.046774539326339
"ENSG00000134970.13" -0.900747178339081 5.99115535704893 0.00144166577372287 0.0470167871179006
"ENSG00000152952.7" 0.763791281080095 7.26125224177287 0.00147677428495711 0.0480385987988991
"ENSG00000257529.1" 2.51766045865076 2.70955642987494 0.00152507788595082 0.0494833306923687
"ENSG00000250151.5" 1.62727499922742 3.64549579235832 0.0015365211619264 0.049619183791836
"ENSG00000148488.11" 1.79456215098432 3.95077500311378 0.00153706725481432 0.049619183791836
"ENSG00000096093.10" 2.22724075511906 4.78873141881875 0.00160839042780214 0.0517901717752288
"ENSG00000080608.9" 0.760204373458458 6.2261037390866 0.00163019756434202 0.0523598051031974
"ENSG00000196604.7" 2.63277604823572 2.84623321312381 0.00164610747487925 0.0526411099581244
"ENSG00000163898.5" -1.23154470691417 4.45181214650753 0.00164723341169381 0.0526411099581244
"ENSG00000128283.6" 1.40199626311216 4.47013143269707 0.00165303649410409 0.0526941633295988
"ENSG00000078269.9" 0.728261363459022 6.83008354218044 0.00167832647322626 0.0533665860324118
"ENSG00000171126.7" 1.66636607799844 2.940301646632 0.00169934791077307 0.053900264531478
"ENSG00000162194.8" 0.889575426073101 5.75259968875169 0.00174211306343535 0.0551192439150103
"ENSG00000165572.6" 0.924056046037562 5.43511367454776 0.00177564710527466 0.0560408325855791
"ENSG00000180730.4" -1.4301934247666 3.62700546531134 0.00178908664541481 0.0563252303045321
"ENSG00000172795.11" -1.43347975204656 7.24621730188935 0.00180564422826606 0.0567061455291754
"ENSG00000125952.14" 0.886767346960919 5.71773708340021 0.00181012895789937 0.0567069709741923
"ENSG00000166166.8" 0.869544835376072 5.79889019704499 0.00184754794082421 0.0577370080082141
"ENSG00000172732.7" -1.83511808628633 4.69752746748606 0.00187493649746119 0.0584493071353158
"ENSG00000100417.7" 0.97320536155851 5.19811632786123 0.00188241959940059 0.058539107297741
"ENSG00000255835.1" 1.89687446062186 2.03207311294252 0.00189166840286049 0.058625173072893
"ENSG00000103653.12" 0.711645972934609 6.7617627865873 0.00190016697346757 0.058625173072893
"ENSG00000041353.5" -0.731269835057687 6.79218652113404 0.00190161991851606 0.058625173072893
"ENSG00000151131.5" -1.07403147691227 4.94402596325552 0.00190362422195965 0.058625173072893
"ENSG00000261427.2" 2.95591384842137 1.44287240449237 0.00191119872696382 0.0587162720006106
"ENSG00000150893.9" 0.714574428080014 7.66455588057406 0.00197247639272175 0.0604528367205493
"ENSG00000148219.12" -1.45273749101255 4.76424519377213 0.001991093859298 0.0607352202139914
"ENSG00000176485.6" 1.78087980745713 3.60657820792436 0.00199160702175515 0.0607352202139914
"ENSG00000127774.6" 1.88649119361401 2.5472205700141 0.0020009711464234 0.0607352202139914
"ENSG00000244462.3" 1.36027372694914 6.09764928522523 0.00200261488437221 0.0607352202139914
"ENSG00000111671.5" 1.49118451243031 3.35937714929876 0.00200556588488689 0.0607352202139914
"ENSG00000180089.4" 1.8279815779232 1.26363347136502 0.002032761132223 0.061329857230195
"ENSG00000163513.13" -1.75575126226357 2.45646963184843 0.0020348454871564 0.061329857230195
"ENSG00000164053.13" 1.47129417298173 4.02453207341193 0.00208252926215977 0.0626186517385582
"ENSG00000115762.12" -0.872184568190398 7.69921771117236 0.00212888597191426 0.0638615581999468
"ENSG00000099840.9" -1.76090768963998 1.68281476362347 0.00218602962679648 0.0654214372311162
"ENSG00000135521.8" 0.808147597026731 6.07143510682079 0.00221644914222712 0.0661760953990298
"ENSG00000101255.6" -0.71626518157927 6.48173053773415 0.00222419841748972 0.0662519430258822
"ENSG00000115594.7" -0.733109904379657 7.33325657557213 0.00223100497378631 0.0662994211719346
"ENSG00000168672.3" -1.23829039788008 7.75527311815815 0.00227998419139853 0.0674405195497305
"ENSG00000176399.3" -1.15659538555137 4.55473817228502 0.00228000813007187 0.0674405195497305
"ENSG00000156925.7" -1.84495411739128 2.74699728073697 0.00233942269813563 0.0690373951220118
"ENSG00000004139.9" 2.14535538724905 2.20690994999952 0.00234808446105483 0.0691326070836953
"ENSG00000103126.10" 0.706849314505786 6.96033747446437 0.00235770451199839 0.0692555281480543
"ENSG00000112186.7" 0.783842427838645 6.18211163550294 0.00248150356323122 0.0725722211778841
"ENSG00000173163.6" -1.35743427343657 4.87316481889555 0.00248202816356471 0.0725722211778841
"ENSG00000249884.4" 3.65745618661539 5.45410277724935 0.00249006739664791 0.0726065963758493
"ENSG00000163806.11" 1.8017118144392 1.1658558127812 0.00249462085197312 0.0726065963758493
"ENSG00000144895.7" 1.15745805607833 6.62913374257626 0.00250236426984405 0.0726656875528458
"ENSG00000166526.12" 0.934508543816197 5.40435285913057 0.00251606155321154 0.0727486401368064
"ENSG00000166025.13" 0.682710283830293 6.76248705900622 0.00251666024531762 0.0727486401368064
"ENSG00000172115.4" 1.27120018270473 5.65400323884475 0.00252585005665771 0.0728487230626517
"ENSG00000196387.5" -1.37879314790551 3.77361994309354 0.00253672102943555 0.0729967302565402
"ENSG00000167676.3" 1.55077358685205 2.97394595554711 0.00254473786762665 0.0730262792992033
"ENSG00000254221.1" -2.44753331946272 1.96736502199133 0.00254923091507558 0.0730262792992033
"ENSG00000178935.5" 1.69168723574163 1.95173886472378 0.0025602600733818 0.073177410951333
"ENSG00000130826.11" 0.701258806382574 7.77398970029387 0.00260617444304143 0.0743227191503226
"ENSG00000152465.13" 1.89516597943789 4.16770843473186 0.00262650886798413 0.0747350476328639
"ENSG00000155850.7" 1.54292268742527 2.72644394391513 0.00265205737667331 0.0750963291060068
"ENSG00000130147.11" -0.687166219381349 6.85326477431789 0.00265342326185049 0.0750963291060068
"ENSG00000163235.11" 1.55229978197663 3.2785522890685 0.00265691863335978 0.0750963291060068
"ENSG00000091127.9" 0.701358175570718 6.54176116610234 0.00268439343622994 0.0757046565751854
"ENSG00000120742.6" 1.07575374702142 7.8455000566848 0.00273474755972332 0.0769361496595392
"ENSG00000162924.9" -0.987957751036254 5.25762979683461 0.00274015848696999 0.0769361496595392
"ENSG00000102967.7" 1.31049438865334 4.19233914820362 0.00274859084828757 0.0770029229061004
"ENSG00000198807.8" 3.53957147190825 4.35377447078315 0.00275715824175794 0.0770731773119105
"ENSG00000069275.12" -1.43871388054425 9.52692766897225 0.00277459303563393 0.0773904579390965
"ENSG00000105993.10" 0.674734205664345 6.80676490347862 0.00280288260112379 0.0780084547126771
"ENSG00000178104.15" -0.702716151454472 6.96993777138586 0.0028166418034261 0.07822023383794
"ENSG00000188807.8" 1.06269221301897 4.89441787308539 0.00283938886673646 0.0786801459608301
"ENSG00000159131.12" 0.995235742098196 6.2956578599321 0.00290061623042088 0.0802020387711372
"ENSG00000175471.15" -1.86116054832141 1.41591927513418 0.00298653487953756 0.0823966708098882
"ENSG00000080546.9" -1.19152667348638 4.58260687583766 0.00299294456436578 0.0823966708098882
"ENSG00000090061.13" 1.31622301651775 7.3161238048061 0.00301815296645126 0.0829112042770919
"ENSG00000197892.8" 0.953247967387166 5.10827028419034 0.00302647494321099 0.0829606353506479
"ENSG00000168297.11" 1.60015235027776 3.18023192528413 0.00305425748992372 0.0835421527190104
"ENSG00000160072.15" 0.939146722337887 5.18841462801343 0.00306082763143645 0.083542203099228
"ENSG00000254706.1" 2.27406489016362 1.65916134209047 0.00309887921153752 0.0843996674337168
"ENSG00000121057.8" 0.679431621396281 8.05826205137446 0.00310812765207782 0.0844706743734568
"ENSG00000182287.9" 1.43319145575897 4.45314666519121 0.00313916415298483 0.0849994488017489
"ENSG00000139998.10" 1.26289590349903 4.25415785123958 0.00314094983385659 0.0849994488017489
"ENSG00000134852.10" 0.942242063720048 6.30133985646953 0.00317066397219421 0.0856213907905269
"ENSG00000213551.4" -1.42768808375014 6.13510844752378 0.00320833955426899 0.0864377439527705
"ENSG00000185010.9" -1.30898764427164 4.7557690884981 0.00321448642893784 0.0864377439527705
"ENSG00000179627.9" -0.784749125766193 6.05912032978922 0.00322657011303066 0.0864541068541089
